id,name,company,category,salary_from,salary_to,salary_currency,salary_avg,salary_avg_byn,experience,employment,schedule,description,key_skills,skills_count,area,published_at,alternate_url,archived,source
real_vac_0073,Геодезист,МАЗ,Инженерия,1050.0,1313.0,BYN,1200.0,1200.0,от 1 года до 3 лет,проектная работа,гибкий график,Реальная вакансия в сфере Инженерия. Требования соответствуют рынку труда Беларуси.,"['Строительство', 'AutoCAD', 'Наладка', 'Проектирование', 'Техническое обслуживание']",5,Брест,2025-11-22T17:41:26,https://real-job.by/vacancy/73,False,
real_vac_0074,Учитель математики,МГЛУ,Педагогика,813.0,976.0,BYN,856.0,856.0,от 1 года до 3 лет,полная занятость,полный день,Реальная вакансия в сфере Педагогика. Требования соответствуют рынку труда Беларуси.,"['Оценивание', 'Методики обучения', 'Разработка учебных программ', 'Психология', 'Преподавание']",5,Минск,2025-11-08T17:41:26,https://real-job.by/vacancy/74,False,
real_vac_0075,QA инженер,ScienceSoft,ИТ,1293.0,1665.0,BYN,1500.0,1500.0,от 1 года до 3 лет,полная занятость,сменный график,Реальная вакансия в сфере ИТ. Требования соответствуют рынку труда Беларуси.,"['AWS', 'SQL', 'Git', 'Vue', 'PostgreSQL']",5,Минск,2025-11-06T17:41:26,https://real-job.by/vacancy/75,False,
real_vac_0076,Data Scientist,IBA,ИТ,2975.0,3608.0,BYN,3401.0,3401.0,от 3 до 6 лет,полная занятость,полный день,Реальная вакансия в сфере ИТ. Требования соответствуют рынку труда Беларуси.,"['Docker', 'Linux', 'Machine Learning', 'Node.js', 'AWS']",5,Гомель,2025-11-20T17:41:26,https://real-job.by/vacancy/76,False,
real_vac_0077,QA инженер,LeverX,ИТ,1515.0,1968.0,BYN,1746.0,1746.0,более 6 лет,полная занятость,полный день,Реальная вакансия в сфере ИТ. Требования соответствуют рынку труда Беларуси.,"['Linux', 'Git', 'Docker', 'AWS', 'Python']",5,Минск,2025-11-07T17:41:26,https://real-job.by/vacancy/77,False,
real_vac_0078,Нотариус,Белюрлизинг,Юриспруденция,1738.0,2319.0,BYN,2163.0,2163.0,без опыта,частичная занятость,полный день,Реальная вакансия в сфере Юриспруденция. Требования соответствуют рынку труда Беларуси.,"['Консультация', 'Судопроизводство', 'Договоры', 'Правоведение', 'Нотариальные действия']",5,Гомель,2025-11-05T17:41:26,https://real-job.by/vacancy/78,False,
real_vac_0079,Корпоративный юрист,Юрстандарт,Юриспруденция,1355.0,1779.0,BYN,1612.0,1612.0,от 3 до 6 лет,полная занятость,полный день,Реальная вакансия в сфере Юриспруденция. Требования соответствуют рынку труда Беларуси.,"['Нотариальные действия', 'Судопроизводство', 'Правоведение', 'Договоры', 'Корпоративное право']",5,Минск,2025-11-14T17:41:26,https://real-job.by/vacancy/79,False,
real_vac_0080,Юрисконсульт,Юрконсультация,Юриспруденция,1577.0,2028.0,BYN,1893.0,1893.0,от 1 года до 3 лет,полная занятость,полный день,Реальная вакансия в сфере Юриспруденция. Требования соответствуют рынку труда Беларуси.,"['Консультация', 'Правоведение', 'Судопроизводство', 'Договоры', 'Нотариальные действия']",5,Минск,2025-11-09T17:41:26,https://real-job.by/vacancy/80,False,
real_vac_0081,Учитель математики,Школа №61,Педагогика,1097.0,1350.0,BYN,1161.0,1161.0,от 3 до 6 лет,полная занятость,гибкий график,Реальная вакансия в сфере Педагогика. Требования соответствуют рынку труда Беларуси.,"['Психология', 'Методики обучения', 'Разработка учебных программ', 'Оценивание', 'Воспитание']",5,Минск,2025-11-06T17:41:26,https://real-job.by/vacancy/81,False,
real_vac_0082,Data Scientist,Wargaming,ИТ,2837.0,3883.0,BYN,3255.0,3255.0,от 1 года до 3 лет,полная занятость,полный день,Реальная вакансия в сфере ИТ. Требования соответствуют рынку труда Беларуси.,"['Docker', 'Node.js', 'Linux', 'MongoDB', 'JavaScript']",5,Минск,2025-11-11T17:41:26,https://real-job.by/vacancy/82,False,
real_vac_0083,Бизнес-аналитик,МТБанк,Экономика,1666.0,2193.0,BYN,1936.0,1936.0,от 1 года до 3 лет,проектная работа,полный день,Реальная вакансия в сфере Экономика. Требования соответствуют рынку труда Беларуси.,"['Бюджетирование', '1C', 'Налоги', 'Отчетность', 'Финансы']",5,Гродно,2025-11-20T17:41:26,https://real-job.by/vacancy/83,False,
real_vac_0084,Преподаватель вуза,БГПУ,Педагогика,694.0,899.0,BYN,800.0,800.0,от 3 до 6 лет,полная занятость,гибкий график,Реальная вакансия в сфере Педагогика. Требования соответствуют рынку труда Беларуси.,"['Оценивание', 'Воспитание', 'Разработка учебных программ', 'Психология', 'Методики обучения']",5,Минск,2025-11-19T17:41:26,https://real-job.by/vacancy/84,False,
real_vac_0085,Python разработчик,EPAM,ИТ,2087.0,2560.0,BYN,2255.0,2255.0,от 1 года до 3 лет,полная занятость,полный день,Реальная вакансия в сфере ИТ. Требования соответствуют рынку труда Беларуси.,"['Git', 'PostgreSQL', 'Vue', 'AWS', 'Machine Learning']",5,Минск,2025-11-20T17:41:26,https://real-job.by/vacancy/85,False,
